...1,contain,name_g,score_g,num_g,score_i,num_i,score_t,num_t,address,區,路,段,cate_早餐,cate_中式,cate_日式,cate_韓式,cate_港式,cate_東南亞,cate_美式,cate_中東,cate_歐式,cate_非洲,cate_甜點.咖啡廳,cate_飲料,cate_酒吧,ave_price,image_file,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,image_source,link_i,link_t,name_i,name_t,max_price,min_price,score_w
40,two,魔女烘焙品味教室,4.5,91,NA,NA,5,1,106 台灣大安台北大安路一段84巷4號1樓,大安區,,,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,tripadvisor_39.png,11:30AM-8:00PM,11:30AM-8:00PM,11:30AM-8:00PM,11:30AM-8:00PM,11:30AM-8:00PM,11:30AM-8:00PM,12:00PM-8:00PM,https://media-cdn.tripadvisor.com/media/photo-p/14/ea/b3/c2/photo0jpg.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d15187241-Reviews-SoMAGIC_Bakery_Studio_Da_an-Da_an_Taipei.html,,魔女烘焙品味教室- 大安店,NA,NA,4.505434783
41,two,耶里西點,4.2,745,NA,NA,5,1,106 台灣大安台北仁愛路4段300巷22號,大安區,,,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,,07:30AM-10:00PM,07:30AM-10:00PM,07:30AM-10:00PM,07:30AM-10:00PM,07:30AM-11:00PM,07:30AM-11:00PM,07:30AM-10:00PM,,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d15654437-Reviews-Ellie_Ren_ai-Da_an_Taipei.html,,耶里- 仁愛本店,NA,NA,4.201072386
42,two,Jassid Tea House 畝士茶堂,4.9,139,NA,NA,5,1,106 台灣大安台北仁愛路四段389-2號,大安區,,,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,tripadvisor_41.png,1:30PM-9:30PM,1:30PM-9:30PM,1:30PM-9:30PM,1:30PM-9:30PM,1:30PM-9:30PM,1:30PM-9:30PM,1:00PM-9:00PM,https://media-cdn.tripadvisor.com/media/photo-s/19/8d/e6/3e/jassid-tea-house-in-taipei.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d19115960-Reviews-Jassid_Tea_House-Da_an_Taipei.html,,畝士茶堂,NA,NA,4.900714286
43,two,呷七碗 台北永康店,4.4,1039,NA,NA,4.5,5,106 台灣大安台北永康街13巷1號,大安區,,,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,tripadvisor_42.png,11:30AM-10:00PM,11:30AM-10:00PM,11:30AM-10:00PM,11:30AM-10:00PM,11:30AM-10:00PM,11:30AM-10:00PM,11:30AM-9:00PM,https://media-cdn.tripadvisor.com/media/photo-s/17/71/39/9e/p-20190504-122521-vhdr.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d17424238-Reviews-Jia_Chi_Wan-Da_an_Taipei.html,,呷七碗,NA,NA,4.400478927
44,two,叄柒象37elephant,4.1,52,NA,NA,3,3,106 台灣大安台北永康街37巷5號,大安區,,,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,tripadvisor_43.png,11:00AM-9:00PM,11:00AM-9:00PM,11:00AM-9:00PM,11:00AM-9:00PM,11:00AM-9:00PM,11:00AM-9:00PM,11:00AM-9:00PM,https://media-cdn.tripadvisor.com/media/photo-s/1a/6d/00/4b/20191229-164525-largejpg.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d15208967-Reviews-Elephant_Machine_Coffee-Da_an_Taipei.html,,Elephant Machine Coffee,NA,NA,4.04
45,two,18 East 創作和食料理,4.6,131,NA,NA,5,5,106 台灣大安台北光復南路308巷18號,大安區,,,0,0,1,0,0,0,0,0,0,0,0,0,0,5750,tripadvisor_44.png,11:30AM-8:00PM,11:30AM-8:00PM,11:30AM-8:00PM,11:30AM-8:00PM,11:30AM-8:00PM,11:30AM-8:00PM,11:30AM-8:00PM,https://media-cdn.tripadvisor.com/media/photo-s/15/0c/ee/3d/18.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d14445948-Reviews-18_East-Da_an_Taipei.html,,18east創作和食料理,10000,1500,4.614705882
46,two,Fairy,4.4,560,NA,NA,4,9,106 台灣大安台北光復南路308巷51號,大安區,,,0,1,0,0,0,0,0,0,1,0,0,0,0,1100,tripadvisor_45.png,05:00AM-2:00PM,05:00AM-2:00PM,05:00AM-2:00PM,05:00AM-2:00PM,05:00AM-2:00PM,05:00AM-2:00PM,05:00AM-2:00PM,https://media-cdn.tripadvisor.com/media/photo-s/0c/c8/4a/6d/getlstd-property-photo.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d10804347-Reviews-Fairy_Taipei-Da_an_Taipei.html,,Fairy Taipei,2000,200,4.393673111
47,two,八和和牛燒肉專門店-安和本店,4.9,754,NA,NA,5,3,106 台灣大安台北安和路一段102巷4號,大安區,,,0,1,1,0,0,0,1,0,0,0,0,0,0,NA,tripadvisor_46.png,"12:00PM-2:30PM, 5:30PM-10:00PM","12:00PM-2:30PM, 5:30PM-10:00PM","12:00PM-2:30PM, 5:30PM-10:00PM","12:00PM-2:30PM, 5:30PM-10:00PM","12:00PM-2:30PM, 5:30PM-10:00PM","12:00PM-2:30PM, 5:30PM-10:00PM","12:00PM-2:30PM, 5:30PM-10:00PM",https://media-cdn.tripadvisor.com/media/photo-s/1b/dc/24/bc/caption.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d18314545-Reviews-Baho_Yakiniku_Restaurant-Da_an_Taipei.html,,八和和牛燒肉專門店,NA,NA,4.900396301
48,two,辣·得記麻辣火鍋-安居總店,4.7,1800,NA,NA,4,1,106 台灣大安台北安居街28號,大安區,,,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,,"11:00AM-2:30PM, 5:30PM-9:30PM","11:00AM-2:30PM, 5:30PM-9:30PM","11:00AM-2:30PM, 5:30PM-9:30PM","11:00AM-2:30PM, 5:30PM-9:30PM","11:00AM-2:30PM, 5:30PM-9:30PM","11:00AM-2:30PM, 5:30PM-9:30PM","11:00AM-2:30PM, 5:30PM-9:30PM",,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6135328-Reviews-De_Ji_Gang_Shi_Ma_La-Da_an_Taipei.html,,得記港式麻辣,NA,NA,4.699611327
49,two,忠誠山東蔥油餅 - 此燈亮有餅,4.1,479,NA,NA,4,4,106 台灣大安台北和平東路二段118巷44號大安區,大安區,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,"11:30AM-3:00PM, 4:30PM-5:00PM","11:30AM-3:00PM, 4:30PM-5:00PM","11:30AM-3:00PM, 4:30PM-9:00PM","11:30AM-3:00PM, 4:30PM-9:00PM","11:30AM-3:00PM, 4:30PM-9:00PM",11:30AM-9:00PM,11:30AM-9:00PM,,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d12644233-Reviews-Da_an_Taipei.html,,忠誠山東蔥油餅,NA,NA,4.099171843
50,two,惡燒肉便當,3.6,486,NA,NA,3.5,3,106 台灣大安台北和平東路二段311巷19號,大安區,,,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,,11:30AM-8:30PM,11:30AM-8:30PM,11:30AM-8:30PM,11:30AM-8:30PM,11:30AM-8:30PM,11:30AM-8:30PM,休息,,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d12884368-Reviews-Evils_Yakiniku_Bentou_Da_an_Heping-Da_an_Taipei.html,,惡燒肉便當- 大安和平店,NA,NA,3.599386503
51,two,Stoppage Time 補時,4.4,1128,NA,NA,4,11,106 台灣大安台北和平東路二段96巷15弄30號一樓,大安區,,,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,tripadvisor_50.png,休息,5:30PM-12:00AM,5:30PM-12:00AM,5:30PM-12:00AM,5:30PM-02:00AM,5:30PM-02:00AM,5:30PM-12:00AM,https://media-cdn.tripadvisor.com/media/photo-p/16/92/e6/90/photo3jpg.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d8621879-Reviews-Stoppage_Time-Da_an_Taipei.html,,補時咖啡,NA,NA,4.396136962
52,two,京昌園日本本格燒肉餐廳,4.5,1018,NA,NA,4.5,4,106 台灣大安台北延吉街131巷45號,大安區,,,0,1,1,0,0,0,1,0,0,0,0,0,0,1125,tripadvisor_51.png,7:00PM-12:00AM,7:00PM-12:00AM,7:00PM-12:00AM,7:00PM-12:00AM,7:00PM-01:00AM,7:00PM-01:00AM,7:00PM-12:00AM,https://media-cdn.tripadvisor.com/media/photo-s/14/96/b8/4b/getlstd-property-photo.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d15107448-Reviews-Keishouen-Da_an_Taipei.html,,京昌園燒肉餐廳,2000,250,4.5
53,two,紅九九個人鴛鴦鍋-延吉店,4.3,1111,NA,NA,4.5,181,106 台灣大安台北延吉街131巷7號,大安區,,,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,tripadvisor_52.png,5:30PM-11:00PM,5:30PM-11:00PM,5:30PM-11:00PM,5:30PM-11:00PM,5:30PM-11:00PM,11:30AM-11:00PM,11:30AM-11:00PM,https://media-cdn.tripadvisor.com/media/photo-p/1c/71/eb/5f/photo4jpg.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d11637411-Reviews-Red_999_Hot_pot-Da_an_Taipei.html,,紅九九個人麻辣火鍋,NA,NA,4.328018576
54,two,就是義大利麵屋 ITS PASTA,4.2,629,NA,NA,3.5,3,106 台灣大安台北延吉街232號,大安區,,,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,,"11:30AM-2:00PM, 5:30PM-9:00PM","11:30AM-2:00PM, 5:30PM-9:00PM","11:30AM-2:00PM, 5:30PM-9:00PM","11:30AM-2:00PM, 5:30PM-9:00PM","11:30AM-2:00PM, 5:30PM-9:00PM","11:30AM-2:00PM, 5:30PM-9:00PM",休息,,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d14948709-Reviews-JUST_Pasta-Da_an_Taipei.html,,就是義大利面屋,NA,NA,4.196677215
55,two,左道,4.4,135,NA,NA,4,1,106 台灣大安台北延吉街70巷2弄5號,大安區,,,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,tripadvisor_54.png,10:30AM-9:30PM,10:30AM-9:30PM,10:30AM-9:30PM,10:30AM-9:30PM,10:30AM-9:30PM,11:00AM-9:30PM,11:00AM-9:00PM,https://media-cdn.tripadvisor.com/media/photo-p/15/22/5c/85/photo1jpg.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d15132535-Reviews-MinDemons-Da_an_Taipei.html,,左道,NA,NA,4.397058824
56,two,まるみち丸道燒肉 台北店,4.3,1033,NA,NA,4.5,110,106 台灣大安台北忠孝東路4段170巷6弄5號,大安區,,,0,1,1,0,0,0,0,0,0,0,0,0,0,900,tripadvisor_55.png,"11:30AM-2:00PM, 2:30PM-4:30PM, 5:30PM-9:30PM","11:30AM-2:00PM, 2:30PM-4:30PM, 5:30PM-9:30PM","11:30AM-2:00PM, 2:30PM-4:30PM, 5:30PM-9:30PM","11:30AM-2:00PM, 2:30PM-4:30PM, 5:30PM-9:30PM","11:30AM-2:00PM, 2:30PM-4:30PM, 5:30PM-9:30PM","11:30AM-2:00PM, 2:30PM-4:30PM, 5:30PM-9:30PM","11:30AM-2:00PM, 2:30PM-4:30PM, 5:30PM-9:30PM",https://media-cdn.tripadvisor.com/media/photo-s/16/2d/20/f7/marumachi-taipei-japanese.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d14138924-Reviews-Marumichi_Taipei-Da_an_Taipei.html,,まるみち丸道燒肉台北店,1000,800,4.319247594
57,two,普諾麵包坊 ‧ 忠孝店,4.2,625,NA,NA,4.5,7,106 台灣大安台北忠孝東路四段172號,大安區,,,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,tripadvisor_56.png,5:30PM-9:30PM,"11:00AM-2:30PM, 5:30PM-9:30PM","11:00AM-2:30PM, 5:30PM-9:30PM","11:00AM-2:00PM, 5:30PM-9:30PM","11:00AM-2:00PM, 5:30PM-9:30PM","11:00AM-2:00PM, 5:30PM-9:30PM","11:00AM-2:00PM, 5:30PM-9:30PM",https://media-cdn.tripadvisor.com/media/photo-p/14/6a/e7/89/photo2jpg.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d7809190-Reviews-Pozzo_Bakery-Da_an_Taipei.html,,普諾麵包坊,NA,NA,4.203322785
58,two,大味 割烹日式料理,4.8,113,NA,NA,4,1,106 台灣大安台北忠孝東路四段208-1號,大安區,,,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,,11:00AM-9:30PM,11:00AM-9:30PM,11:00AM-9:30PM,11:00AM-9:30PM,11:00AM-10:00PM,11:00AM-10:00PM,11:00AM-9:30PM,,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d15638036-Reviews-Da_Wei_Ge_Peng_Japanese_Cuisine-Da_an_Taipei.html,,大味割烹日式料理,NA,NA,4.792982456
59,two,齊民216市集,3.8,14,NA,NA,5,4,106 台灣大安台北忠孝東路四段216巷33弄15號,大安區,,,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,tripadvisor_58.png,11:00AM-9:30PM,11:00AM-9:30PM,11:00AM-9:30PM,11:00AM-9:30PM,11:00AM-10:30PM,11:00AM-10:30PM,11:00AM-9:30PM,https://media-cdn.tripadvisor.com/media/daodao/photo-s/04/2b/50/af/v.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d3832506-Reviews-Qiminshiji-Da_an_Taipei.html,,齊民市集,NA,NA,4.066666667
60,two,鴨皇閣 D’palace,4.2,279,NA,NA,4,11,106 台灣大安台北忠孝東路四段235號2樓,大安區,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1450,tripadvisor_59.png,休息,"11:30AM-3:00PM, 5:30PM-9:00PM","11:30AM-3:00PM, 5:30PM-9:00PM","11:30AM-3:00PM, 5:30PM-9:00PM","11:30AM-3:00PM, 5:30PM-9:00PM","11:30AM-3:00PM, 5:30PM-9:00PM","11:30AM-3:00PM, 5:30PM-9:00PM",https://media-cdn.tripadvisor.com/media/photo-p/13/cc/3a/bf/photo5jpg.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d14087463-Reviews-D_Palace-Da_an_Taipei.html,,鴨皇閣,2500,400,4.192413793
61,two,泰滾 Rolling Thai 泰式火鍋(忠孝店),4.1,938,NA,NA,4,11,106 台灣大安台北忠孝東路四段98號6樓,大安區,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,tripadvisor_60.png,10:30AM-10:00PM,10:30AM-10:00PM,10:30AM-10:00PM,10:30AM-10:00PM,10:30AM-10:00PM,10:30AM-10:00PM,10:30AM-10:00PM,https://media-cdn.tripadvisor.com/media/photo-s/1a/43/63/43/caption.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d15067473-Reviews-Rolling_Thai-Da_an_Taipei.html,,泰滾泰式火鍋,NA,NA,4.098840885
62,two,築地壽司,4.3,266,NA,NA,5,4,106 台灣大安台北金華街243巷9號,大安區,,,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,tripadvisor_61.png,11:00AM-10:00PM,11:00AM-10:00PM,11:00AM-10:00PM,11:00AM-10:00PM,11:00AM-10:00PM,11:00AM-10:00PM,11:00AM-10:00PM,https://media-cdn.tripadvisor.com/media/photo-s/16/97/be/09/photo1jpg.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d16715020-Reviews-Tsukiji_Sushi-Da_an_Taipei.html,,築地壽司,NA,NA,4.31037037
63,two,大學口胡椒餅(師大店),2.8,137,NA,NA,3,2,106 台灣大安台北師大路126巷1之1號,大安區,,,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,,休息,6:00PM-01:00AM,6:00PM-01:00AM,6:00PM-01:00AM,6:00PM-01:00AM,6:00PM-01:00AM,6:00PM-01:00AM,,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d15301084-Reviews-Da_Xue_Kou_Pepper_Bun_Stall_Shi_Da-Da_an_Taipei.html,,大學口胡椒餅師大店,NA,NA,2.802877698
64,two,明月湯包餐館,3.9,2369,NA,NA,4,391,106 台灣大安台北通化街171巷40號,大安區,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,tripadvisor_63.png,11:00AM-9:30PM,11:00AM-9:30PM,11:00AM-9:30PM,11:00AM-10:00PM,11:00AM-10:00PM,11:00AM-10:00PM,11:00AM-9:30PM,https://media-cdn.tripadvisor.com/media/photo-s/07/20/43/23/caption.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d1952363-Reviews-Ming_Yue_Tang_Bao-Da_an_Taipei.html,,明月湯包,NA,NA,3.914166667
65,two,一兩十錢青草舖,4.9,211,NA,NA,5,1,106 台灣大安台北通化街39巷24號,大安區,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,tripadvisor_64.png,11:00AM-11:00PM,11:00AM-11:00PM,11:00AM-11:00PM,11:00AM-11:00PM,11:00AM-12:00AM,11:00AM-12:00AM,11:00AM-12:00AM,https://media-cdn.tripadvisor.com/media/photo-s/15/0c/53/be/caption.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d15097493-Reviews-Taiwan_Herbal_Shop-Da_an_Taipei.html,,一兩十錢青草鋪,NA,NA,4.900471698
66,two,AMAVIE 巴西莓,4.6,311,NA,NA,5,1,106 台灣大安台北復興南路一段107巷5弄15號,大安區,,,0,0,0,0,0,0,1,0,0,0,0,0,0,560,tripadvisor_65.png,11:00AM-8:00PM,11:00AM-8:00PM,11:00AM-8:00PM,11:00AM-8:00PM,11:00AM-10:30PM,11:00AM-10:30PM,11:00AM-10:00PM,https://media-cdn.tripadvisor.com/media/photo-s/17/1c/29/93/getlstd-property-photo.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d17329089-Reviews-Amavie-Da_an_Taipei.html,,巴西莓,1000,120,4.601282051
67,two,Uranium Cafe 鈾咖啡餐酒館,4.4,1346,NA,NA,5,60,106 台灣大安台北復興南路一段253巷32號,大安區,,,0,0,0,0,0,0,0,0,0,0,1,0,1,210,tripadvisor_66.png,休息,休息,6:30PM-12:00AM,6:30PM-12:00AM,6:30PM-12:00AM,6:30PM-12:00AM,6:30PM-12:00AM,https://media-cdn.tripadvisor.com/media/photo-s/19/52/d4/d1/nice-and-cozy.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d12851216-Reviews-Uranium_Cafe-Da_an_Taipei.html,,Uranium Cafe 鈾咖啡,400,20,4.425604552
68,two,大戶屋大安店,4,878,NA,NA,4,7,106 台灣大安台北復興南路一段323號B1,大安區,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,tripadvisor_67.png,08:00AM-12:00AM,08:00AM-12:00AM,08:00AM-12:00AM,08:00AM-12:00AM,08:00AM-12:00AM,08:00AM-12:00AM,08:00AM-12:00AM,https://media-cdn.tripadvisor.com/media/photo-s/17/ea/9f/f2/ootoya-da-an.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d10682083-Reviews-Ootoya_Da_an-Da_an_Taipei.html,,大戶屋-大安店,NA,NA,4
69,two,樂軒Urban,4.2,87,NA,NA,4.5,5,106 台灣大安台北敦化南路一段187巷70號1樓,大安區,,,0,1,1,0,0,0,0,0,0,0,0,0,0,2250,tripadvisor_68.png,1:00PM-10:00PM,1:00PM-10:00PM,1:00PM-10:00PM,1:00PM-10:00PM,1:00PM-10:00PM,1:00PM-10:00PM,1:00PM-10:00PM,https://media-cdn.tripadvisor.com/media/photo-s/12/f8/d8/e4/getlstd-property-photo.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d13484508-Reviews-Urban_Wagyu_Bar-Da_an_Taipei.html,,樂軒,3000,1500,4.216304348
70,two,福天下-福州料理私房菜,4,162,NA,NA,4,1,106 台灣大安台北敦化南路一段232巷8號,大安區,,,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,tripadvisor_69.png,10:30AM-9:30PM,10:30AM-9:30PM,10:30AM-9:30PM,10:30AM-9:30PM,10:30AM-9:30PM,11:00AM-9:30PM,11:00AM-9:00PM,https://media-cdn.tripadvisor.com/media/photo-s/19/81/b0/e2/photo1jpg.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d18967002-Reviews-Food_World-Da_an_Taipei.html,,福天下,NA,NA,4
71,two,鮨彩壽司,3.8,245,NA,NA,4,1,106 台灣大安台北敦化南路一段246號B2樓,大安區,,,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,,06:00AM-3:00PM,06:00AM-3:00PM,06:00AM-3:00PM,06:00AM-3:00PM,06:00AM-3:00PM,06:00AM-3:00PM,06:00AM-3:00PM,,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d18933442-Reviews-Irodori_Sushi_Dunhua-Da_an_Taipei.html,,鰭彩壽司(敦化店),NA,NA,3.800813008
72,two,The Cake Room - 台北遠東香格里拉,4.3,59,NA,NA,4.5,2,106 台灣大安台北敦化南路二段201號1樓,大安區,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,11:00AM-9:30PM,11:00AM-9:30PM,11:00AM-9:30PM,11:00AM-10:00PM,11:00AM-10:00PM,11:00AM-10:00PM,11:00AM-9:30PM,,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d12703357-Reviews-The_Cake_Room-Da_an_Taipei.html,,The Cake Room,NA,NA,4.306557377
73,two,肉老大頂級肉品涮涮鍋 台北敦南店,4.8,3605,NA,NA,5,310,106 台灣大安台北敦化南路二段331巷16號,大安區,,,0,1,0,0,0,0,0,0,0,0,0,0,0,16871,tripadvisor_72.png,"11:30AM-4:00PM, 4:30PM-11:45PM","11:30AM-4:00PM, 4:30PM-11:45PM","11:30AM-4:00PM, 4:30PM-11:45PM","11:30AM-4:00PM, 4:30PM-11:45PM",11:30AM-11:45PM,11:30AM-11:45PM,11:30AM-11:45PM,https://media-cdn.tripadvisor.com/media/photo-s/14/56/89/8a/100oz.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d13412399-Reviews-Meat_Boss_Shabu_Shabu_Hotpot_Dunhua_South-Da_an_Taipei.html,,肉老大頂級肉品涮涮鍋- 敦南店,24652,9090,4.815836526
74,two,Gakuden Dunnan,4,103,NA,NA,4.5,4,106 台灣大安台北敦化南路二段五號一樓,大安區,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,12:00PM-9:00PM,12:00PM-9:00PM,12:00PM-9:00PM,12:00PM-9:00PM,12:00PM-9:00PM,10:00AM-8:00PM,10:00AM-8:00PM,,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d14138589-Reviews-Le_Tian_Mian_Bao_Wu_Dun_Nan-Da_an_Taipei.html,,樂田麵包屋- 敦南門市,NA,NA,4.018691589
75,two,摩斯漢堡 新生店,3.6,760,NA,NA,3.5,3,106 台灣大安台北新生南路1段161-1號,大安區,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,tripadvisor_74.png,10:30AM-11:00PM,10:30AM-11:00PM,10:30AM-11:00PM,10:30AM-11:00PM,10:30AM-11:00PM,10:30AM-11:00PM,10:30AM-11:00PM,https://media-cdn.tripadvisor.com/media/photo-s/17/28/ef/e6/caption.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d15122336-Reviews-Mos_Burger_Xin_Sheng-Da_an_Taipei.html,,摩斯漢堡- 新生店,NA,NA,3.599606815
76,two,ROYAL / INDONESIAN FOOD ( Halal ),4.2,405,NA,NA,5,1,106 台灣大安台北新生南路二段72號1樓,大安區,,,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,tripadvisor_75.png,"11:30AM-2:30PM, 5:30PM-10:00PM","11:30AM-2:30PM, 5:30PM-10:00PM","11:30AM-2:30PM, 5:30PM-10:00PM","11:30AM-2:30PM, 5:30PM-10:00PM","11:30AM-2:30PM, 5:30PM-10:00PM","11:30AM-2:30PM, 5:30PM-10:00PM","11:30AM-2:30PM, 5:30PM-10:00PM",https://media-cdn.tripadvisor.com/media/photo-s/19/dd/28/20/img-20191019-wa0037-largejpg.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d19282445-Reviews-Royal_Cafe_Restaurant-Da_an_Taipei.html,,Royal Cafe & Restaurant,NA,NA,4.201970443
77,two,瑪莉珍比薩 台大店,4.3,1337,NA,NA,4.5,25,106 台灣大安台北溫州街89號,大安區,,,0,0,0,0,0,0,0,0,1,0,0,0,0,575,tripadvisor_76.png,11:30AM-9:30PM,11:30AM-9:30PM,11:30AM-9:30PM,11:30AM-9:30PM,11:30AM-9:30PM,11:30AM-9:30PM,11:30AM-9:30PM,https://media-cdn.tripadvisor.com/media/photo-s/1a/f0/35/a1/caption.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6184669-Reviews-Maryjane_Pizza_Taida-Da_an_Taipei.html,,瑪莉珍披薩台大店,1000,150,4.303671072
78,two,老山東蔥油餅韭菜盒涼麵食堂,4,114,NA,NA,4,2,106 台灣大安台北樂業街126號,大安區,,,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,tripadvisor_77.png,休息,"11:30AM-2:00PM, 5:00PM-8:30PM","11:30AM-2:00PM, 5:00PM-8:30PM","11:30AM-2:00PM, 5:00PM-8:30PM","11:30AM-2:00PM, 5:00PM-8:30PM","11:30AM-2:00PM, 5:00PM-8:30PM","11:30AM-2:00PM, 5:00PM-8:30PM",https://media-cdn.tripadvisor.com/media/photo-s/12/eb/73/86/fb-img-1526086486463.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d14077906-Reviews-Lao_Shan_Dong_Scallion_Pancake_with_Chives-Da_an_Taipei.html,,老山東蔥油餅韭菜盒,NA,NA,4
79,two,爭鮮迴轉壽司-古亭店,3.7,1320,NA,NA,3,6,106 台灣大安台北羅斯福路二段75號,大安區,,,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,tripadvisor_78.png,休息,1:00PM-6:00PM,休息,休息,休息,休息,1:00PM-6:00PM,https://media-cdn.tripadvisor.com/media/photo-p/12/f5/b1/76/photo0jpg.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d14087496-Reviews-Sushi_Express_Gu_Ting-Da_an_Taipei.html,,爭鮮迴轉壽司-古亭店,NA,NA,3.696832579
80,two,饗禾佳手作坊老麵饅頭,4.4,23,NA,NA,4,1,106 台灣大安台北羅斯福路二段79-1號,大安區,,,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,tripadvisor_79.png,"11:30AM-2:00PM, 5:30PM-8:00PM","11:30AM-2:00PM, 5:30PM-8:00PM",休息,"11:30AM-2:00PM, 5:30PM-8:00PM","11:30AM-2:00PM, 5:30PM-8:00PM","11:30AM-2:00PM, 5:30PM-8:00PM","11:30AM-2:00PM, 5:30PM-8:00PM",https://media-cdn.tripadvisor.com/media/photo-p/13/70/41/ba/photo0jpg.jpg,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d14112049-Reviews-Xiang_He_Jia-Da_an_Taipei.html,,饗禾佳,NA,NA,4.383333333
81,two,Masala House 香料館,4.2,1224,NA,NA,4.5,7,106 台灣大安台北羅斯福路三段269巷6號,大安區,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,休息,11:00AM-10:00PM,11:00AM-10:00PM,11:00AM-10:00PM,11:00AM-10:00PM,11:00AM-10:00PM,11:00AM-10:00PM,,,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6139870-Reviews-Masala_House-Da_an_Taipei.html,,Masala House,NA,NA,4.20170593
